"easting","northing","cityBlockNum","CU","PE","oanimal","I.NO","P.NO","open","infested","inspector","fitSet"
233786.405128,8182638.485652,97,0,1,1,1,0,1,0,2,1
233787.395414,8182744.538915,2061,0,0,0,0,0,0,0,38,1
233788.00413,8182528.941552,99,0,1,0,0,0,1,1,2,1
233788.014953,8182206.456192,782,0,1,1,1,0,1,0,29,0
233788.21357,8182702.832532,2062,0,1,1,1,0,1,0,38,1
233788.710653,8182629.471674,97,0,1,1,1,0,1,0,4,1
233788.891774,8182723.250752,2062,0,1,1,0,0,1,0,46,1
233789.776151,8183179.766229,1940,0,0,0,0,0,0,0,39,1
233789.876536,8183010.065809,2005,0,1,0,1,0,1,1,47,1
233790.267099,8183054.380867,2006,0,1,1,1,0,1,1,36,1
233790.931112,8181372.383551,1059,0,1,1,1,1,1,0,33,0
233790.957144,8181400.81431,1059,1,1,0,1,1,1,0,1,0
233791.174621,8182380.796641,111,1,1,0,1,0,1,1,36,1
233791.179766,8181529.837475,1056,0,1,1,1,1,1,0,23,0
233791.229712,8182134.035825,785,0,1,0,1,1,1,0,31,0
233791.230927,8182622.342298,97,0,0,1,1,0,1,0,1,1
233791.265732,8182095.540608,796,0,1,0,0,0,1,1,38,0
233791.53262,8183122.707591,2012,0,1,0,1,0,1,1,46,1
233791.97064,8182195.955277,782,0,1,1,1,1,1,0,31,0
233792.026774,8183211.489394,1940,0,1,0,1,0,1,0,39,1
233792.121643,8182157.201839,782,1,1,1,1,0,1,0,47,0
233792.169982,8181445.719248,1057,0,0,0,1,1,1,0,1,0
233792.373643,8181461.234939,1057,0,0,0,1,0,1,1,12,0
233793.009348,8182418.64852,112,0,0,0,1,0,1,0,28,1
233793.111056,8181502.958188,1056,0,0,1,1,0,1,0,23,0
233793.304861,8183083.932207,2006,1,1,1,1,0,1,0,47,1
233793.39048,8182615.428707,97,0,0,0,1,0,1,0,2,1
233793.712225,8182007.559142,798,0,1,0,1,0,1,0,28,0
233794.116094,8182985.988291,2005,0,1,0,1,0,1,0,46,1
233795.32637,8182081.03798,796,1,0,0,1,0,1,1,4,0
233795.602629,8182608.823586,97,1,1,0,1,0,1,0,2,1
233796.192088,8183113.940715,2012,1,1,0,1,1,1,1,34,1
233796.400426,8181408.734503,1059,0,0,1,1,0,1,0,1,0
233796.423153,8182446.16757,112,0,1,0,1,0,1,0,42,1
233797.22376,8182370.636633,111,1,1,0,1,1,1,1,28,1
233797.364576,8183201.931568,1940,0,0,0,1,0,1,0,14,1
233797.908658,8183185.799317,1940,1,0,1,1,1,1,0,22,1
233798.116237,8181379.232981,1059,0,0,1,1,0,1,0,12,0
233798.144081,8182188.548375,782,1,1,0,1,1,1,0,29,0
233799.281248,8183059.766716,2006,1,1,1,1,0,1,1,23,1
233799.44242,8181522.632855,1056,0,0,0,0,0,0,0,1,0
233799.628021,8183331.982539,1934,0,1,0,1,0,1,0,1,1
233799.661486,8183014.649612,2005,0,1,0,0,0,1,1,23,1
233799.763038,8181454.510103,1057,1,1,1,1,1,1,1,12,0
233799.899353,8181497.428408,1056,0,1,0,1,0,1,0,23,0
233800.006962,8182070.280325,796,0,1,0,1,0,1,0,45,0
233801.163692,8181993.823791,49,0,0,0,0,0,0,0,36,0
233801.233686,8183151.96266,2011,0,0,0,1,0,1,1,36,1
233801.275751,8182359.977289,111,1,1,0,1,0,1,0,21,1
233801.322923,8183089.977297,2006,0,1,1,1,0,1,0,23,1
233802.199738,8182595.217898,97,0,0,0,0,0,0,0,1,1
233802.363184,8182099.306287,796,0,1,0,0,0,1,0,38,0
233802.638432,8182698.355202,2060,0,0,0,1,0,1,0,46,1
233802.769356,8182054.318658,797,0,0,0,0,0,1,1,45,0
233802.95895,8183336.203065,1934,0,1,0,1,0,1,1,40,1
233803.125028,8182136.892649,785,1,1,0,1,1,1,1,31,0
233803.199855,8182401.61523,111,0,0,0,0,0,0,0,7,1
233803.836387,8182990.056031,2005,0,0,0,1,0,1,0,47,1
233804.32021,8181416.010891,1059,0,1,1,1,0,1,0,23,0
233805.092401,8182542.074794,100,0,0,0,0,0,0,0,2,1
233805.331795,8181387.573228,1059,1,0,0,1,1,1,0,1,0
233805.650094,8182709.214156,2060,0,1,0,0,0,1,0,46,1
233805.939539,8183190.264105,1940,0,1,1,1,0,1,1,14,1
233805.979808,8181515.724328,1056,0,0,0,0,0,1,0,23,0
233806.085925,8182492.26518,101,1,1,1,1,0,1,0,18,1
233806.58988,8181490.533482,1056,0,1,0,1,1,1,0,1,0
233806.671385,8183019.187554,2005,1,1,0,1,0,1,1,36,1
233807.670919,8182175.861361,782,0,1,0,0,0,1,0,31,0
233807.754389,8183064.031482,2006,0,0,0,0,0,0,0,36,1
233807.865592,8183340.179261,1934,0,0,0,0,0,0,0,47,1
233808.453864,8183318.50877,1934,0,1,1,1,0,1,1,28,1
233808.642443,8182351.800615,111,0,0,0,0,0,0,0,44,1
233808.663457,8182728.003747,2060,0,0,0,1,1,1,0,21,1
233809.120589,8182045.088484,797,0,1,0,1,0,1,0,38,0
233809.552177,8182034.241566,797,0,0,0,0,0,1,0,38,0
233809.685015,8183139.501185,2011,0,0,0,1,0,1,0,19,1
233809.971728,8182425.335692,112,0,1,0,1,0,1,0,42,1
233810.585613,8181423.597846,1059,1,1,0,1,1,1,1,12,0
233811.885295,8183094.938721,2006,0,0,0,0,0,0,0,14,1
233812.029844,8182996.850015,2005,0,1,0,1,0,1,0,36,1
233812.31131,8182402.996666,111,0,0,0,1,0,1,0,21,1
233812.382354,8181509.834525,1056,1,1,0,1,1,1,1,27,0
233813.334881,8181394.265709,1059,1,1,0,1,1,1,1,1,0
233813.370663,8182141.571187,785,0,1,0,1,1,1,0,29,0
233813.388584,8183322.179404,1934,0,1,0,1,0,1,1,1,1
233813.437282,8182027.863005,797,0,1,0,0,0,1,1,1,0
233813.576153,8182646.615587,97,0,1,0,1,0,1,0,2,1
233813.87478,8181482.185941,1056,0,0,1,1,0,1,0,12,0
233813.891504,8182000.141181,49,0,0,0,0,0,0,0,34,0
233814.174189,8182483.403358,101,0,0,0,0,0,1,0,19,1
233814.182232,8183027.36485,2005,0,0,0,1,0,1,0,6,1
233814.211972,8183160.100556,2011,0,0,1,1,0,1,0,2,1
233814.555644,8183342.666804,1934,0,1,1,0,0,1,1,1,1
233814.940469,8182104.064606,796,0,1,0,1,0,1,0,4,0
233815.448268,8182018.561007,797,0,0,0,0,0,0,0,38,0
233816.110091,8183241.999114,1942,0,1,1,1,1,1,0,39,1
233816.25343,8182089.529648,796,0,0,0,0,0,0,0,38,0
233816.276061,8183129.621009,2011,0,1,0,1,0,1,1,26,1
233816.863769,8183068.731794,2006,0,0,1,1,0,1,0,46,1
233817.781849,8181430.961213,1059,0,1,1,1,0,1,1,23,0
233818.73381,8183347.121215,1934,1,1,0,1,1,1,1,4,1
233818.914715,8182183.949091,784,1,1,0,1,0,1,0,46,0
233819.30034,8182475.438896,101,0,0,0,0,0,0,0,19,1
233819.326715,8183001.937439,2005,0,1,0,1,0,1,1,36,1
233819.616947,8183325.775636,1934,0,0,0,0,0,0,0,4,1
233819.670508,8181502.092172,1056,0,1,1,1,1,1,0,33,0
233819.731135,8182408.035437,111,0,1,0,1,1,1,0,14,1
233820.088038,8181400.940486,1059,0,0,0,1,0,1,0,1,0
233821.170184,8181475.231523,1056,0,1,1,1,1,1,0,1,0
233821.399331,8182076.196255,796,0,1,0,0,0,1,0,38,0
233821.414824,8182358.806919,111,0,1,0,1,1,1,0,14,1
233822.538661,8182141.682424,785,1,1,1,1,0,1,0,31,0
233822.847833,8182931.498043,2003,0,0,0,1,0,1,0,23,1
233822.89153,8182708.880487,2060,0,1,1,1,0,1,0,46,1
233823.541614,8182721.302101,2060,0,0,0,0,0,1,0,21,1
233823.583522,8182651.420056,97,0,0,0,0,0,0,0,4,1
233823.775394,8182461.93468,101,0,0,0,0,0,0,0,2,1
233824.108667,8182492.581377,101,1,1,1,0,0,1,0,1,1
233824.265217,8182061.401686,797,0,1,0,1,0,1,1,45,0
233824.360624,8183164.697265,2011,0,0,0,1,0,1,0,42,1
233824.371199,8182736.829668,2060,0,0,0,1,1,1,0,21,1
233824.667894,8182761.961482,2058,1,1,0,1,0,1,0,46,1
233824.864683,8182615.787586,97,0,0,0,1,0,1,0,19,1
233825.316799,8183352.138799,1934,0,1,0,1,0,1,1,4,1
233825.57468,8182579.213222,96,1,1,1,1,0,1,0,18,1
233825.727,8183072.694035,2006,0,0,0,0,0,0,0,14,1
233825.746168,8182177.440985,784,0,0,0,1,1,1,0,29,0
233825.802078,8183110.519803,2007,0,1,0,1,1,1,0,26,1
233825.936617,8183038.267079,2005,0,1,0,1,0,1,1,6,1
233825.943008,8182751.99849,2058,0,0,0,0,0,0,0,21,1
233826.21866,8182396.878298,111,0,1,1,1,1,1,0,14,1
233826.336426,8181495.172801,1056,0,1,1,1,0,1,0,23,0
233826.434786,8183329.584232,1934,0,1,1,1,0,1,1,28,1
233827.442853,8181407.986398,1059,0,1,0,1,1,1,1,12,0
233827.587217,8182187.574075,784,0,0,0,0,0,0,0,6,0
233827.898935,8183006.847503,2005,1,1,1,1,0,1,1,26,1
233827.997597,8183140.587579,2011,0,1,0,1,0,1,0,19,1
233828.313003,8182927.943668,2003,0,0,0,0,0,0,0,36,1
233828.374143,8182564.008391,96,0,0,0,0,0,0,0,45,1
233828.619354,8182388.511413,111,0,1,1,1,1,1,0,14,1
233828.883295,8182450.146951,101,0,0,0,0,0,0,0,2,1
233828.887531,8182167.354632,784,0,0,0,1,1,1,0,47,0
233829.667899,8182937.042915,2003,0,0,0,1,0,1,0,19,1
233829.970304,8183355.477777,1934,1,0,0,1,0,1,1,1,1
233830.044593,8183335.641398,1934,0,1,0,1,0,1,1,47,1
233830.150814,8182053.849189,797,0,1,0,1,0,1,0,40,0
233830.810861,8183295.851491,1944,1,1,0,1,0,1,1,14,1
233830.877688,8182504.352993,101,0,1,0,1,0,1,0,19,1
233831.106981,8181445.890873,1060,0,1,1,1,0,1,0,1,0
233831.472274,8183171.209821,2011,0,0,0,1,0,1,0,36,1
233831.72318,8182045.889464,797,0,0,0,0,0,0,0,4,0
233831.843779,8183101.87812,2007,0,0,0,1,1,1,0,23,1
233833.569007,8181488.544942,1056,0,0,0,1,1,1,0,33,0
233833.598219,8181529.331004,1054,0,0,1,1,0,1,0,23,0
233833.66223,8182381.224154,111,0,0,0,1,1,1,0,28,1
233834.06358,8183114.921718,2007,0,1,0,1,0,1,0,47,1
233834.529165,8183032.997982,2005,0,1,1,1,0,1,1,47,1
233834.729332,8182039.408516,797,0,1,0,1,1,1,0,28,0
233834.823153,8181413.215512,1059,1,1,0,1,0,1,1,23,0
233835.416015,8182945.319996,2003,0,1,0,0,0,1,0,36,1
233835.650443,8182441.674143,101,0,1,1,1,0,1,0,45,1
233835.967398,8182144.466227,785,0,1,1,1,0,1,0,47,0
233836.172415,8183337.782494,1934,0,0,0,1,1,1,1,28,1
233836.416534,8182517.225432,101,0,1,1,1,0,1,0,19,1
233836.76901,8183357.816113,1934,0,1,1,1,0,1,1,1,1
233836.964214,8182129.080022,785,1,0,1,1,1,1,0,29,0
233837.120171,8183013.894917,2005,0,1,1,0,0,1,1,26,1
233837.199086,8182338.992459,110,0,1,0,1,0,1,0,44,1
233837.251676,8182727.687598,2059,0,0,1,1,1,1,0,21,1
233837.294369,8183145.803313,2011,0,0,0,0,0,1,0,19,1
233837.473499,8182626.930562,97,0,0,0,1,1,1,0,1,1
233837.543572,8183284.493435,1944,0,0,0,1,1,1,1,31,1
233837.551224,8181451.551126,1060,1,1,0,1,1,1,0,1,0
233837.602461,8182718.357352,2059,1,1,0,1,0,1,0,21,1
233837.669928,8182555.939601,96,0,0,1,1,0,1,0,19,1
233837.732158,8183094.105975,2007,0,0,0,1,0,1,0,46,1
233837.735962,8182107.644477,795,0,0,0,1,0,1,0,45,0
233838.055434,8182029.905227,797,0,1,0,1,0,1,0,1,0
233838.96019,8181437.204506,1060,0,0,1,0,0,1,0,33,0
233839.105699,8183176.485784,2011,1,1,0,1,0,1,0,36,1
233839.48925,8182922.333186,2003,0,0,0,0,0,0,0,7,1
233839.850285,8182759.796582,2058,0,0,0,1,1,1,0,4,1
233840.438213,8182371.139942,111,0,0,0,0,0,0,0,32,1
233840.450704,8182735.408618,2059,0,0,0,1,1,1,0,21,1
233840.488016,8183301.152087,1944,0,1,0,1,1,1,1,20,1
233840.774641,8183025.160982,2005,0,0,0,0,0,0,0,35,1
233841.023311,8181521.900758,1054,0,1,1,0,0,1,0,1,0
233841.313142,8182165.62683,784,0,1,0,1,0,1,0,6,0
233841.410022,8182190.807155,784,0,0,0,0,0,0,0,47,0
233841.677535,8182953.27958,2003,1,0,1,1,0,1,0,36,1
233841.723425,8182990.233528,2004,0,0,0,0,0,0,0,38,1
233842.014006,8183341.005417,1934,0,0,0,1,1,1,0,4,1
233842.59399,8183120.380888,2007,1,1,0,1,0,1,1,26,1
233842.808459,8182594.641037,96,1,0,1,1,0,1,1,2,1
233843.978124,8181458.343785,1060,0,0,0,0,0,0,0,33,0
233844.081418,8182129.620074,785,0,1,1,1,0,1,0,46,0
233844.170628,8183361.196987,1934,0,1,0,1,1,1,1,4,1
233844.196916,8183274.944175,1944,0,1,1,1,0,1,1,6,1
233844.277322,8183084.912857,2007,1,1,0,1,1,1,1,31,1
233845.8178,8183180.832942,2011,0,0,0,1,0,1,1,42,1
233846.021624,8182448.557144,101,0,1,1,0,0,1,0,2,1
233846.053061,8182327.653217,110,0,1,0,1,0,1,0,46,1
233846.062923,8183017.964762,2005,0,1,0,1,0,1,1,45,1
233846.342002,8182084.916247,795,0,1,1,1,0,1,1,45,0
233846.437454,8182549.129163,96,0,0,0,1,0,1,0,18,1
233846.452614,8183149.659756,2011,0,1,0,1,0,1,1,19,1
233846.573827,8182663.038601,97,0,0,0,0,0,0,0,4,1
233846.711677,8182507.629556,101,0,1,0,1,0,1,0,39,1
233846.863235,8183306.490896,1944,0,0,0,0,0,0,0,22,1
233847.030362,8181614.652698,1005,1,0,1,0,0,1,0,28,0
233847.069831,8181542.362416,1054,1,1,1,1,1,1,0,27,0
233847.408007,8181514.91774,1054,0,0,0,1,0,1,1,12,0
233847.730524,8183344.262169,1934,0,0,0,1,0,1,0,46,1
233848.198484,8182915.852337,2003,1,1,0,1,0,1,0,47,1
233848.264318,8182422.252684,102,0,0,0,0,0,0,0,4,1
233848.294575,8183366.382451,1934,0,1,0,1,1,1,1,4,1
233848.741755,8181584.422332,1053,0,0,0,1,0,1,0,23,0
233849.288639,8183123.900558,2007,0,1,1,1,0,1,1,6,1
233849.58251,8182075.507235,795,0,0,1,1,0,1,1,28,0
233849.626025,8181428.859769,1060,0,1,0,0,0,1,0,23,0
233850.472506,8183284.780689,1944,0,0,1,1,1,1,1,14,1
233850.606566,8182409.4147,102,1,1,1,1,0,1,0,45,1
233851.160252,8182315.572288,110,0,1,0,0,0,1,0,46,1
233851.295727,8183094.905105,2007,0,0,0,1,0,1,0,36,1
233851.390441,8182638.218012,97,1,1,0,1,0,1,0,2,1
233851.474765,8182194.70586,784,0,1,1,1,0,1,1,46,0
233851.513351,8181466.959702,1060,0,1,0,1,1,1,0,33,0
233851.681875,8183044.996159,2001,0,1,1,1,1,1,0,31,1
233851.825907,8183370.389715,1934,1,0,1,1,0,1,1,45,1
233851.941744,8183182.195445,2011,1,1,0,1,0,1,1,22,1
233852.000591,8182731.972196,2059,0,0,0,0,0,0,0,21,1
233852.245146,8182968.97504,2002,1,1,0,1,0,1,0,22,1
233852.473892,8182940.082874,2003,0,0,0,1,0,1,0,42,1
233853.692902,8183348.014578,1934,0,0,0,1,1,1,1,28,1
233853.77665,8181534.776467,1054,0,0,0,0,0,1,0,23,0
233854.048671,8182504.639627,101,0,0,0,0,0,0,0,19,1
233854.248357,8182100.011772,795,0,1,1,1,0,1,0,28,0
233854.405757,8182067.931561,795,0,1,0,1,0,1,1,1,0
233854.433604,8181508.954449,1054,0,1,0,1,0,1,1,1,0
233854.524797,8182546.432417,96,1,1,1,1,0,1,0,18,1
233854.680074,8183312.559748,1944,0,0,0,0,0,0,0,39,1
233855.158322,8182745.643134,2058,0,1,0,1,1,1,0,38,1
233855.332709,8182401.364697,102,0,1,1,1,0,1,0,45,1
233855.543327,8183153.926341,2011,1,1,0,1,0,1,1,46,1
233855.690973,8182453.052076,101,1,1,0,1,0,1,0,2,1
233855.996342,8182604.516912,96,0,1,0,1,0,1,1,19,1
233856.010531,8182772.954045,2057,0,0,1,1,0,1,0,38,1
233856.398427,8183187.691258,2011,0,1,0,1,0,1,1,6,1
233856.422527,8182045.546109,795,0,0,0,1,0,1,0,38,0
233856.472677,8182909.962627,2003,0,0,0,0,0,0,0,39,1
233856.495797,8182131.837264,785,1,1,1,1,0,1,1,29,0
233856.507533,8181578.324318,1053,1,1,0,1,0,1,1,23,0
233857.457658,8182304.278993,110,1,1,0,1,0,1,0,17,1
233857.634751,8182337.174655,110,1,0,0,1,1,1,0,46,1
233857.676271,8183051.940387,2001,0,0,0,1,1,1,0,26,1
233857.911324,8183098.896437,2007,0,1,0,1,0,1,1,11,1
233858.568997,8183130.120657,2007,1,1,1,1,0,1,1,6,1
233858.968958,8182976.743602,2002,0,0,0,0,0,1,0,22,1
233859.298651,8182390.198837,102,0,1,0,1,0,1,0,18,1
233859.355944,8182642.84685,97,0,0,0,0,0,0,0,4,1
233859.372847,8183373.973018,1934,0,0,0,1,0,1,0,4,1
233859.950789,8182498.566159,101,0,0,0,0,0,0,0,45,1
233860.438059,8182093.734887,795,0,1,0,1,0,1,0,38,0
233860.534073,8183289.008969,1944,0,0,0,0,0,0,0,14,1
233860.608635,8183252.139816,1943,0,1,0,0,0,1,1,39,1
233861.043012,8183351.592266,1934,0,1,1,1,1,1,0,28,1
233861.209918,8181527.820649,1054,0,1,1,1,1,1,0,27,0
233861.257128,8183035.008457,2001,0,0,1,0,0,1,0,42,1
233861.280741,8182173.277183,784,1,1,0,1,0,1,1,47,0
233861.378681,8181332.044288,1081,1,1,1,1,0,1,0,1,0
233861.902395,8182540.963527,96,0,1,0,1,0,1,1,18,1
233862.027061,8182934.777956,2003,1,1,0,1,0,1,0,6,1
233862.510592,8182904.384682,2003,0,0,0,1,0,1,0,42,1
233862.605352,8183160.713775,2011,0,1,1,1,0,1,1,36,1
233862.637668,8182149.818955,785,0,0,0,0,0,0,0,31,0
233863.18061,8182672.907963,97,0,1,0,0,0,1,0,1,1
233863.689322,8182287.904095,110,0,0,0,0,0,0,0,17,1
233863.872927,8181571.82074,1053,1,1,1,1,0,1,1,23,0
233863.917971,8183192.100233,2011,0,0,0,1,0,1,0,19,1
233863.94516,8182199.472663,784,0,1,1,1,0,1,1,29,0
233864.069406,8182985.956723,2002,0,0,0,0,0,0,0,38,1
233864.187086,8183318.667635,1944,0,0,1,1,0,1,1,7,1
233864.779457,8183058.458766,2001,0,1,0,1,0,1,0,36,1
233864.880513,8182730.509912,2056,0,0,0,1,0,1,0,6,1
233865.002008,8182455.89778,101,0,0,1,1,0,1,0,1,1
233865.426847,8182049.20375,795,0,1,0,1,0,1,1,38,0
233865.594172,8182593.992528,96,0,1,1,1,0,1,0,1,1
233865.687631,8183105.638054,2007,0,1,1,1,0,1,1,23,1
233865.832992,8183377.202805,1934,1,1,0,1,0,1,0,4,1
233865.892769,8181480.359004,1061,0,1,1,1,0,1,0,1,0
233866.602395,8182381.741283,102,0,1,0,1,0,1,0,18,1
233866.67085,8181455.468405,1060,0,1,1,1,1,1,0,1,0
233866.859565,8183355.075303,1934,0,0,0,0,0,0,0,46,1
233867.491207,8182926.850699,2003,0,0,0,0,0,0,0,38,1
233867.704987,8183260.402787,1943,0,1,1,0,0,1,0,14,1
233867.775138,8182272.664448,110,0,0,1,1,0,1,0,46,1
233867.835094,8183134.946167,2007,0,0,0,1,0,1,0,6,1
233867.907064,8182423.200174,102,0,1,0,1,0,1,0,19,1
233867.940955,8182751.739875,2056,0,1,1,0,0,1,1,46,1
233868.015895,8182648.990415,97,0,0,1,1,0,1,0,19,1
233868.33592,8181520.739297,1054,0,0,0,1,0,1,0,27,0
233868.515086,8182088.668613,795,0,1,1,0,0,1,0,45,0
233868.53261,8183027.416212,2001,0,0,0,0,0,0,0,46,1
233868.694621,8182116.642469,794,0,1,1,1,1,1,0,29,0
233868.749784,8183295.171039,1944,0,0,0,1,1,1,0,29,1
233868.870713,8181329.51457,1081,1,1,1,1,0,1,0,27,0
233869.086474,8182963.725855,2002,0,0,1,1,0,1,0,42,1
233869.469288,8181591.376023,1053,0,1,0,1,1,1,1,27,0
233870.085492,8183381.359131,1934,0,0,0,0,0,1,1,6,1
233870.452265,8182762.846367,2056,0,0,0,1,0,1,0,28,1
233870.755907,8181565.450251,1053,0,1,1,0,0,1,1,27,0
233870.837069,8182585.698562,96,0,1,1,1,1,1,0,4,1
233871.068215,8183168.518559,2011,0,1,1,0,0,1,0,46,1
233871.07625,8181341.077333,1081,0,1,0,1,0,1,0,1,0
233871.113391,8183322.741298,1944,1,1,1,1,0,1,1,7,1
233871.296755,8182777.689241,2056,1,1,0,1,0,1,0,46,1
233871.421303,8182899.487774,2003,1,1,0,1,1,1,0,14,1
233871.429345,8183062.687083,2001,0,0,0,1,0,1,0,47,1
233871.477043,8182995.483096,2002,0,0,0,0,0,0,0,23,1
233871.617617,8181448.556765,1060,0,1,0,1,1,1,0,1,0
233872.098368,8182360.569275,103,0,0,0,0,0,0,0,1,1
233872.145402,8181489.099456,1061,0,1,1,1,0,1,0,23,0
233872.232866,8182201.54886,784,0,0,0,0,0,0,0,46,0
233872.349213,8182262.34111,110,0,1,0,1,0,1,0,7,1
233872.423794,8183360.271219,1934,0,0,0,1,0,1,0,45,1
233872.650613,8182626.982713,92,1,1,0,1,0,1,0,1,1
233872.663995,8182251.879811,110,0,0,0,0,0,0,0,46,1
233872.967751,8182534.850451,96,0,1,0,1,1,1,1,39,1
233873.135705,8183198.049774,2011,0,0,0,0,0,0,0,46,1
233873.366505,8183111.054205,2007,0,1,0,1,1,1,1,26,1
233873.631947,8182391.235388,102,0,1,1,1,0,1,0,1,1
233873.859653,8183234.59607,1943,1,1,0,1,0,1,0,14,1
233874.552825,8182462.755034,101,1,1,0,1,0,1,0,18,1
233875.291807,8183068.562582,2001,0,0,0,1,0,1,0,47,1
233875.383386,8182053.107025,795,0,0,0,0,0,0,0,38,0
233875.460936,8182983.551904,2002,0,1,0,1,1,1,0,23,1
233875.499107,8182179.369629,784,1,1,1,1,0,1,1,47,0
233875.657078,8183141.711807,2007,0,0,1,1,1,1,0,31,1
233875.669697,8183265.838224,1943,0,1,0,1,1,1,0,48,1
233875.812262,8182656.875765,97,0,0,0,1,0,1,0,4,1
233875.849827,8183386.301383,1934,0,1,1,1,0,1,0,38,1
233875.930571,8182955.411496,2002,0,1,0,1,1,1,0,23,1
233875.972905,8182246.674226,110,0,1,1,1,0,1,1,17,1
233876.032806,8182920.716623,2003,0,0,0,0,0,0,0,4,1
233876.32856,8181584.517931,1053,1,1,1,1,1,1,1,33,0
233876.486921,8183020.30821,2001,0,1,1,1,0,1,1,19,1
233876.535504,8182618.967189,92,0,1,0,0,0,1,0,1,1
233876.836177,8183300.94546,1944,0,1,0,1,0,1,1,48,1
233876.962065,8182431.531979,102,0,1,1,1,0,1,0,19,1
233877.554808,8181326.312555,1081,0,0,1,0,0,1,0,12,0
233877.870777,8182576.807875,96,0,1,0,1,0,1,0,2,1
233877.964877,8182113.298943,794,0,0,1,1,1,1,0,31,0
233878.024144,8183363.748006,1934,0,1,0,1,1,1,1,28,1
233878.058049,8181559.229665,1053,0,0,1,1,0,1,1,1,0
233878.18898,8182892.747849,2003,0,1,0,1,0,1,0,42,1
233878.235934,8181347.378364,1081,0,1,1,1,0,1,0,1,0
233878.288111,8181470.969564,1061,0,0,0,0,0,0,0,27,0
233878.30662,8182239.896733,110,0,1,0,1,0,1,0,7,1
233878.332618,8182143.156897,785,0,1,0,0,0,1,1,31,0
233878.478585,8182085.416474,795,0,1,0,1,0,1,0,45,0
233879.84613,8181636.579198,1005,0,1,1,1,0,1,0,45,0
233880.015961,8182208.232772,784,1,1,1,1,0,1,0,46,0
233880.293819,8183391.265701,1934,0,0,0,1,0,1,0,38,1
233880.385182,8182684.288403,97,1,1,0,1,0,1,1,45,1
233880.490178,8183117.172203,2007,0,1,0,1,1,1,1,23,1
233880.588152,8183241.125317,1943,0,0,0,1,0,1,0,32,1
233880.86284,8183048.73904,2001,0,1,0,1,0,1,0,11,1
233880.901029,8182362.695968,103,0,0,0,1,0,1,0,2,1
233881.063997,8181494.635407,1061,0,1,0,1,0,1,0,23,0
233881.387053,8182664.336131,97,0,0,0,0,0,0,0,19,1
233881.532736,8183172.431675,2011,1,1,1,1,1,1,1,31,1
233881.59416,8183328.415278,1944,0,0,0,0,0,0,0,7,1
233881.714398,8182347.720175,103,0,1,1,1,0,1,0,19,1
233882.035687,8182978.439097,2002,0,1,1,1,0,1,1,19,1
233882.517739,8183145.802388,2007,0,0,0,1,0,1,0,11,1
233882.566822,8183202.444245,2011,1,1,0,1,1,1,1,29,1
233882.671356,8181577.933643,1053,0,0,0,1,0,1,0,27,0
233883.210139,8183271.974612,1943,1,0,1,1,1,1,1,29,1
233883.255509,8183367.046217,1934,0,1,0,1,0,1,1,1,1
233883.349069,8182339.393368,103,0,1,0,1,0,1,0,18,1
233883.564363,8182526.345148,96,1,1,0,1,0,1,1,45,1
233883.666204,8182914.646215,2003,1,0,0,1,0,1,0,20,1
233883.858271,8182232.43133,110,1,0,0,1,0,1,0,46,1
233884.019645,8183396.998077,1934,1,0,0,1,1,1,0,38,1
233884.206706,8182949.591582,2002,0,0,0,0,0,1,0,36,1
233884.241733,8183013.176934,2001,0,1,0,1,0,1,1,19,1
233884.384265,8181355.629257,1081,0,0,0,0,0,1,0,1,0
233885.056747,8182632.590247,92,0,0,0,1,1,1,0,1,1
233885.095663,8182398.462252,102,0,1,1,1,0,1,0,1,1
233885.096472,8181551.496355,1053,0,0,0,1,0,1,0,33,0
233885.101366,8182753.960319,2056,0,1,0,1,0,1,0,27,1
233885.22921,8182668.44805,97,1,1,0,1,0,1,0,45,1
233885.440588,8181324.08658,1081,0,1,0,1,1,1,0,33,0
233885.732682,8182109.29811,794,0,1,0,1,0,1,0,46,0
233885.73807,8182612.741897,92,0,1,1,1,0,1,0,2,1
233885.923286,8183305.257911,1944,0,1,0,1,0,1,0,22,1
233885.978739,8182764.767865,2056,0,1,1,1,1,1,0,27,1
233886.435132,8181463.285158,1061,1,1,1,1,0,1,0,27,0
233886.494852,8182147.401941,785,0,0,0,1,0,1,1,6,0
233886.513882,8182569.802084,96,1,1,0,1,0,1,0,45,1
233886.816264,8182472.743102,101,0,1,1,1,0,1,0,18,1
233887.070757,8182059.038359,795,0,0,0,0,0,0,0,45,0
233887.348857,8183409.381059,1934,0,1,1,1,1,1,0,28,1
233887.435173,8181503.959611,1061,0,0,0,1,0,1,0,33,0
233887.726406,8182885.668971,2003,0,0,0,0,0,0,0,14,1
233887.882331,8183336.760376,1944,0,0,0,0,0,0,0,7,1
233888.060785,8182079.938797,795,1,1,1,1,0,1,0,38,0
233888.069194,8183212.141642,2011,0,1,0,0,0,1,0,36,1
233888.586089,8183179.487064,2011,0,1,0,1,0,1,1,26,1
233889.004383,8182409.143303,102,1,1,1,1,0,1,0,1,1
233889.344248,8183370.616898,1934,0,1,0,1,1,1,0,4,1
233889.422492,8183036.581124,2001,1,1,0,1,0,1,1,23,1
233889.517736,8182366.838502,103,0,0,0,1,0,1,0,2,1
233889.536593,8181571.039309,1053,0,0,0,1,0,1,1,27,0
233889.888145,8183122.959278,2007,0,1,0,1,1,1,1,31,1
