"X","Y","unicode","block_num","FR_D","FR_M","FR_A","opened","infested","p.i"
232555.329075,8183551.342623,"1.13.88.330",543,9,12,8,0,0,0.635756782966209
232563.006,8183553.737986,"1.13.88.331",543,9,12,8,0,0,0.601485130604406
232568.223817,8183551.521418,"1.13.88.332",543,9,12,8,0,0,0.586179926835124
232575.640591,8183552.72777,"1.13.88.333",543,21,11,8,1,0,0.0045876851329452
232578.613194,8183539.053947,"1.13.88.334",543,14,11,8,1,0,0.00479460248484485
232578.41271,8183529.208389,"1.13.88.335",543,14,11,8,1,1,0.00705
232577.61967,8183511.415647,"1.13.88.336",543,18,11,8,1,1,0.00705
232578.582412,8183500.910459,"1.13.88.337",543,14,12,8,1,1,0.00705
232576.08213,8183487.763944,"1.13.88.338",543,14,11,8,1,0,0.00468839337374707
232577.228783,8183477.360034,"1.13.88.339",543,19,12,8,1,0,0.00442773675049517
232333.865492,8183561.360227,"1.13.88.34",527,29,10,8,1,0,0.00249143040633816
232581.928116,8183467.69124,"1.13.88.340",543,14,11,8,1,1,0.00705
232584.625069,8183455.193481,"1.13.88.341",543,9,12,8,0,0,0.506172724386291
232571.7805,8183455.168321,"1.13.88.342",543,14,11,8,0,0,0.442190970590001
232560.952419,8183458.058863,"1.13.88.343",543,13,11,8,1,0,0.00355986867534962
232552.163071,8183457.738337,"1.13.88.344",543,12,12,8,1,0,0.00340880631414681
232536.16566,8183579.143885,"1.13.88.345",544,25,11,8,1,0,0.00374732140927915
232534.308087,8183596.696149,"1.13.88.346",544,20,11,8,1,0,0.00401051689574455
232534.331725,8183605.012956,"1.13.88.347",544,18,11,8,1,1,0.00705
232534.070284,8183617.159894,"1.13.88.348",544,18,11,8,1,0,0.00365169089490427
232531.416992,8183637.621767,"1.13.88.349",544,18,11,8,1,0,0.00330132777144229
232335.379031,8183550.924009,"1.13.88.35",527,29,10,8,1,0,0.00243430598403457
232541.96376,8183641.746915,"1.13.88.350",544,9,12,8,0,0,0.306304769281556
232552.137063,8183641.174758,"1.13.88.351",544,9,12,8,0,0,0.293820524638377
232560.222108,8183641.707997,"1.13.88.352",544,19,11,8,1,0,0.00318200120040814
232565.195678,8183642.565918,"1.13.88.353",544,9,12,8,0,0,0.285897830922514
232572.296903,8183643.469886,"1.13.88.354",544,9,12,8,0,0,0.293880545045315
232573.673428,8183629.530313,"1.13.88.355",544,9,12,8,0,0,0.307505177420323
232574.719821,8183618.928473,"1.13.88.356",544,9,12,8,0,0,0.319149136366365
232575.03407,8183610.3805,"1.13.88.357",544,16,12,8,1,0,0.00331106008042735
232574.979368,8183601.945514,"1.13.88.358",544,18,11,8,1,0,0.00338045567492948
232575.196852,8183596.273726,"1.13.88.359",544,18,11,8,1,0,0.00348962679310966
232335.082132,8183540.49821,"1.13.88.36",527,9,12,8,0,0,0.0704845904207431
232573.588166,8183587.575713,"1.13.88.360",544,18,11,8,0,0,0.468059765980433
232574.093824,8183576.400945,"1.13.88.361",544,18,11,8,1,1,0.00705
232564.453321,8183576.562597,"1.13.88.362",544,14,11,8,1,1,0.00705
232556.999635,8183575.076466,"1.13.88.363",544,9,12,8,0,0,0.530240907568573
232552.230468,8183573.602392,"1.13.88.364",544,9,12,8,0,0,0.509173744733209
232544.135744,8183573.667887,"1.13.88.365",544,18,11,8,1,0,0.00405748586519417
232598.469686,8183576.02436,"1.13.88.366",545,19,11,8,1,0,0.00353574947482144
232598.324166,8183586.39043,"1.13.88.367",545,19,11,8,1,0,0.00351586171298241
232601.603306,8183598.876968,"1.13.88.368",545,21,11,8,1,1,0.00705
232599.546089,8183608.718583,"1.13.88.369",545,12,12,8,1,0,0.00368638869215533
232336.331372,8183531.494102,"1.13.88.37",527,9,12,8,0,0,0.0706646516415581
232595.51271,8183621.955873,"1.13.88.370",545,19,11,8,1,1,0.00705
232593.405788,8183638.448458,"1.13.88.371",545,9,12,8,0,0,0.26921215779365
232598.31917,8183643.794025,"1.13.88.372",545,14,12,8,1,0,0.00297719956785307
232605.685823,8183643.737243,"1.13.88.373",545,27,11,8,1,0,0.00288537734829842
232614.041857,8183645.452476,"1.13.88.374",545,9,12,8,0,0,0.202829587719825
232624.166877,8183645.59988,"1.13.88.375",545,19,11,8,0,0,0.17738093517796
232633.851336,8183644.332775,"1.13.88.376",545,19,11,8,1,0,0.00270808006722286
232635.234305,8183631.514743,"1.13.88.377",545,20,11,8,1,0,0.00260610239481424
232634.405354,8183621.958763,"1.13.88.378",545,19,11,8,1,0,0.00261964299861953
232636.378184,8183612.802798,"1.13.88.379",545,19,11,8,1,0,0.00260906440189664
232339.374926,8183521.267296,"1.13.88.38",527,9,12,8,0,0,0.0623218150771262
232638.428934,8183605.403401,"1.13.88.380",545,9,12,8,0,0,0.149831568393254
232638.439346,8183598.431135,"1.13.88.381",545,21,11,8,1,0,0.0026518019326571
232638.608326,8183588.928541,"1.13.88.382",545,25,11,8,1,0,0.00272458267811056
232636.646968,8183578.755722,"1.13.88.383",545,9,12,8,0,0,0.210872322249565
232628.360952,8183579.997115,"1.13.88.384",545,19,12,8,1,0,0.0028629507232459
232623.603741,8183578.988764,"1.13.88.385",545,9,12,8,0,0,0.255107362163136
232615.91043,8183580.594772,"1.13.88.386",545,9,12,8,0,0,0.296401402136726
232606.384164,8183580.578436,"1.13.88.387",545,19,11,8,1,1,0.00705
232598.385413,8183554.366164,"1.13.88.388",546,20,11,8,1,0,0.00303432399015665
232607.659929,8183553.969087,"1.13.88.389",546,19,12,8,1,0,0.00285702670908109
232339.371426,8183510.142501,"1.13.88.39",527,3,11,8,1,0,0.00235179292959606
232614.357382,8183552.376403,"1.13.88.390",546,19,12,8,1,0,0.00282656035051918
232619.823339,8183552.061933,"1.13.88.391",546,20,11,8,1,0,0.00282359834343677
232628.091475,8183554.149496,"1.13.88.392",546,11,12,8,1,0,0.00284179352980013
232638.806837,8183554.993352,"1.13.88.393",546,25,11,8,1,0,0.00293023059840346
232639.371302,8183543.502472,"1.13.88.394",546,9,12,8,0,0,0.282116545285397
232639.891064,8183531.677153,"1.13.88.395",546,9,12,8,0,0,0.392494073645039
232642.599744,8183521.773323,"1.13.88.396",546,20,11,8,1,1,0.00705
232643.08655,8183511.566617,"1.13.88.397",546,20,11,8,1,1,0.00705
232641.809712,8183501.608873,"1.13.88.398",546,20,11,8,1,0,0.0035264403097053
232641.808574,8183492.861204,"1.13.88.399",546,20,11,8,1,0,0.00332333125262589
232055.045297,8183607.149069,"1.13.88.4",526,9,12,8,0,0,0.213693281375668
232340.723173,8183500.25938,"1.13.88.40",527,16,11,8,1,0,0.00236575667727027
232642.792333,8183483.345776,"1.13.88.400",546,9,12,8,0,0,0.31530783032231
232644.91539,8183472.453422,"1.13.88.401",546,20,11,8,1,0,0.00327086141288038
232645.646432,8183458.74909,"1.13.88.402",546,20,11,8,1,0,0.00346508444871256
232634.567859,8183457.260451,"1.13.88.403",546,9,12,8,0,0,0.416862358862013
232625.206031,8183454.487641,"1.13.88.404",546,21,11,8,1,0,0.00418527531360663
232617.759576,8183454.122822,"1.13.88.405",546,24,11,8,1,1,0.00705
232605.303972,8183455.864418,"1.13.88.406",546,19,11,8,1,1,0.00705
232604.113062,8183466.39608,"1.13.88.407",546,19,11,8,1,0,0.00437145861592942
232607.22543,8183478.941411,"1.13.88.408",546,20,11,8,1,0,0.00401771034151611
232604.562656,8183489.977698,"1.13.88.409",546,16,12,8,1,0,0.00420177792449433
232338.610515,8183491.668788,"1.13.88.41",527,9,12,8,0,0,0.0582404274053178
232603.458776,8183499.083918,"1.13.88.410",546,16,12,8,1,1,0.00705
232605.624106,8183508.02963,"1.13.88.411",546,9,12,8,0,0,0.607607212112118
232603.585159,8183517.794257,"1.13.88.412",546,26,11,8,1,1,0.00705
232601.787987,8183528.940095,"1.13.88.413",546,20,11,8,0,0,0.461397500810276
232602.381462,8183541.179575,"1.13.88.414",546,20,11,8,1,0,0.00325901338455075
232611.663192,8183430.83692,"1.13.88.415",547,21,11,8,1,1,0.00705
232644.441522,8183433.836264,"1.13.88.416",547,21,11,8,1,1,0.00705
232647.07081,8183426.216111,"1.13.88.417",547,21,11,8,1,1,0.00705
232648.319894,8183418.411986,"1.13.88.418",547,25,11,8,1,0,0.0039787811055759
232649.310898,8183410.203518,"1.13.88.419",547,18,12,8,1,0,0.00353067174839445
232341.80615,8183479.5239,"1.13.88.42",527,9,12,8,0,0,0.0753462433827501
232646.059313,8183403.099732,"1.13.88.420",547,19,12,8,1,0,0.00332375439649481
232647.248025,8183394.622996,"1.13.88.421",547,21,11,8,1,0,0.00307875409639277
232647.125319,8183385.059505,"1.13.88.422",547,24,11,8,1,0,0.00304236372366605
232647.997394,8183374.483615,"1.13.88.423",547,9,12,8,0,0,0.253306749954985
232648.077962,8183363.615199,"1.13.88.424",547,9,12,8,0,0,0.242623117519957
232650.194827,8183353.47466,"1.13.88.425",547,9,12,8,0,0,0.217654628233599
232649.612314,8183342.781951,"1.13.88.426",547,24,11,8,0,0,0.204750240741852
232651.547733,8183336.26105,"1.13.88.427",547,26,11,8,1,0,0.00283671580337315
232650.328246,8183330.936752,"1.13.88.428",547,9,12,8,0,0,0.191845853250105
232652.192439,8183323.244578,"1.13.88.429",547,9,12,8,0,0,0.213693281375668
232341.212847,8183468.468631,"1.13.88.43",527,9,12,8,0,0,0.0710847944901267
232650.580951,8183315.800563,"1.13.88.430",547,9,12,8,0,0,0.223176505671928
232618.829467,8183310.125553,"1.13.88.431",547,9,12,8,0,0,0.244123627693416
232619.01411,8183321.457286,"1.13.88.432",547,21,11,8,1,0,0.00284687125622712
232619.338984,8183330.874247,"1.13.88.433",547,17,12,8,1,0,0.00284475553688254
232620.384378,8183341.883829,"1.13.88.434",547,18,12,8,1,0,0.00287987647800252
232618.218852,8183351.928021,"1.13.88.435",547,9,12,8,0,0,0.280976157553568
232614.79615,8183362.794509,"1.13.88.436",547,9,12,8,0,0,0.34675852355801
232614.458442,8183371.072508,"1.13.88.437",547,9,12,8,0,0,0.365664951743593
232611.527808,8183379.098628,"1.13.88.438",547,24,11,8,1,0,0.00375747686213313
232609.67784,8183391.080767,"1.13.88.439",547,9,12,8,0,0,0.517276499669888
232345.18451,8183456.339945,"1.13.88.44",527,9,12,8,0,0,0.085189590120641
232610.628017,8183398.01886,"1.13.88.440",547,9,12,8,0,0,0.5643925191165
232610.707772,8183404.052581,"1.13.88.441",547,9,12,8,0,0,0.601785232639097
232610.924067,8183411.378286,"1.13.88.442",547,21,11,8,1,1,0.00705
232610.431994,8183419.323511,"1.13.88.443",547,17,12,8,0,0,0.676030476021847
232672.470418,8183435.357165,"1.13.88.444",548,24,11,8,1,1,0.00705
232711.222123,8183438.381905,"1.13.88.445",548,1,12,8,1,1,0.00705
232712.542779,8183425.012877,"1.13.88.446",548,2,12,8,0,0,0.359062706980373
232710.308387,8183414.932479,"1.13.88.447",548,9,12,8,0,0,0.322930422003481
232707.698571,8183402.400111,"1.13.88.448",548,9,12,8,0,0,0.266031076225917
232712.750225,8183384.632757,"1.13.88.449",548,24,11,8,1,0,0.00272204381489707
232346.5037,8183439.891094,"1.13.88.45",527,9,12,8,0,0,0.0950929572654703
232713.516647,8183368.955106,"1.13.88.450",548,28,11,8,1,0,0.00256928887821859
232717.191062,8183357.361101,"1.13.88.451",548,25,11,8,1,0,0.00250666358561911
232717.389245,8183348.1621,"1.13.88.452",548,9,12,8,0,0,0.116280160914711
232718.541409,8183335.006717,"1.13.88.453",548,11,12,8,1,0,0.00257394346077666
232718.489935,8183325.414376,"1.13.88.454",548,9,12,8,0,0,0.144309690954925
232703.660907,8183319.29981,"1.13.88.455",548,9,12,8,0,0,0.190285322669708
232688.663386,8183319.053176,"1.13.88.456",548,9,12,8,0,0,0.211952689574455
232678.496692,8183315.654152,"1.13.88.457",548,9,12,8,0,0,0.23776146455795
232678.266024,8183329.547471,"1.13.88.458",548,9,12,8,0,0,0.211352485505072
232676.902054,8183344.041661,"1.13.88.459",548,9,12,8,0,0,0.185603730928516
232323.568835,8183441.089004,"1.13.88.46",527,7,11,8,1,0,0.00238437500750255
232676.643478,8183353.813761,"1.13.88.460",548,24,11,8,1,0,0.00279905599903967
232674.606925,8183364.282181,"1.13.88.461",548,24,11,8,1,0,0.00274066214512934
232678.890839,8183374.716505,"1.13.88.462",548,9,12,8,0,0,0.205650546845928
232676.363879,8183385.99149,"1.13.88.463",548,14,12,8,0,0,0.230559015725347
232674.916371,8183396.15756,"1.13.88.464",548,9,12,8,0,0,0.272153157733629
232675.424681,8183411.734438,"1.13.88.465",548,24,11,8,1,0,0.00352559402196747
232671.0333,8183424.500651,"1.13.88.466",548,24,11,8,0,0,0.481984500390133
232666.653405,8183460.654908,"1.13.88.467",549,25,11,8,1,0,0.00263487617790049
232665.791558,8183481.567632,"1.13.88.468",549,5,12,8,1,0,0.00254559282155933
232664.602593,8183492.25041,"1.13.88.469",549,25,11,8,1,0,0.00249354612568273
232308.774102,8183440.83147,"1.13.88.47",527,7,11,8,1,0,0.00240680163255507
232667.138368,8183500.893795,"1.13.88.470",549,25,11,8,1,0,0.00246942692515455
232667.669749,8183511.681521,"1.13.88.471",549,25,11,8,1,0,0.00245673260908709
232667.247079,8183521.50556,"1.13.88.472",549,25,11,8,1,0,0.00251047188043935
232664.749842,8183532.269022,"1.13.88.473",549,25,11,8,1,0,0.00251512646299742
232662.579283,8183553.379341,"1.13.88.474",549,14,12,8,1,0,0.00246561863033431
232670.783947,8183555.652961,"1.13.88.475",549,25,11,8,1,0,0.00242203481183602
232680.235474,8183555.503349,"1.13.88.476",549,4,12,8,1,0,0.00237845099333773
232688.761455,8183555.77695,"1.13.88.477",549,16,12,8,1,0,0.00238183614428906
232700.747599,8183560.139215,"1.13.88.478",549,9,12,8,0,0,0.0981539980193266
232701.548922,8183546.546954,"1.13.88.479",549,9,12,8,0,0,0.0791875494268051
232308.45681,8183458.929603,"1.13.88.48",527,29,10,8,1,0,0.00234756149090691
232702.114144,8183536.75392,"1.13.88.480",549,9,12,8,0,0,0.0680837741432087
232705.141723,8183524.707299,"1.13.88.481",549,9,12,8,1,0,0.00236956497209051
232703.678815,8183516.196527,"1.13.88.482",549,1,12,8,1,0,0.00235221607346498
232704.941612,8183506.822297,"1.13.88.483",549,1,12,8,1,0,0.00236956497209051
232707.259545,8183493.093051,"1.13.88.484",549,25,11,8,1,0,0.00237252697917292
232709.576154,8183483.275205,"1.13.88.485",549,25,11,8,1,0,0.00240045447452134
232709.087294,8183477.084254,"1.13.88.486",549,9,12,8,0,0,0.0742658760578597
232709.412502,8183469.163541,"1.13.88.487",549,9,12,8,0,0,0.0822485901806614
232711.858007,8183458.898668,"1.13.88.488",549,9,12,8,0,0,0.110518201848629
232701.36755,8183460.391187,"1.13.88.489",549,17,12,8,1,0,0.00245504003361143
232311.004069,8183469.212737,"1.13.88.49",527,6,11,8,1,0,0.0023225960026409
232697.871096,8183460.152503,"1.13.88.490",549,9,12,8,0,0,0.0932923450573195
232687.626695,8183461.774526,"1.13.88.491",549,9,12,8,0,0,0.110578222255567
232676.461774,8183463.11528,"1.13.88.492",549,25,11,8,1,0,0.00253289850549187
232658.784605,8183581.714331,"1.13.88.493",550,26,11,8,1,0,0.00245884832843167
232660.43525,8183596.317399,"1.13.88.494",550,26,11,8,1,0,0.00246392605485865
232658.288705,8183606.556023,"1.13.88.495",550,26,11,8,1,0,0.00248466010443551
232661.493946,8183623.50862,"1.13.88.496",550,9,12,8,0,0,0.146350384790829
232658.025567,8183644.725747,"1.13.88.497",550,9,12,8,0,0,0.153492813216494
232664.936498,8183649.618636,"1.13.88.498",550,9,12,8,0,0,0.139928201248424
232676.600162,8183646.116074,"1.13.88.499",550,14,12,8,1,0,0.00252528191585139
232072.968128,8183610.340558,"1.13.88.5",526,29,10,8,1,0,0.00293065374227237
232311.3616,8183479.831003,"1.13.88.50",527,9,12,8,0,0,0.0598009579857151
232685.55719,8183646.812704,"1.13.88.500",550,9,12,8,0,0,0.109317793709861
232696.429853,8183645.965315,"1.13.88.501",550,14,12,8,1,0,0.00253247536162295
232698.950015,8183626.65545,"1.13.88.502",550,26,11,8,1,0,0.0024461540123642
232696.380703,8183615.553931,"1.13.88.503",550,26,11,8,1,0,0.00242203481183602
232693.682247,8183605.998171,"1.13.88.504",550,27,11,8,1,0,0.00243472912790349
232700.252984,8183590.931601,"1.13.88.505",550,14,12,8,1,0,0.0024541937458736
232689.738424,8183586.274479,"1.13.88.506",550,26,11,8,1,0,0.002402147049997
232680.029811,8183583.044961,"1.13.88.507",550,26,11,8,1,0,0.0023911453094052
232668.772583,8183581.785006,"1.13.88.508",550,9,12,8,0,0,0.0847094268651341
232719.817784,8183588.853081,"1.13.88.509",551,14,12,8,1,0,0.00269115431246624
232310.033154,8183491.262823,"1.13.88.51",527,19,11,8,1,0,0.00237548898625533
232721.734424,8183608.600709,"1.13.88.510",551,14,12,8,1,0,0.00257648232399016
232719.6836,8183617.527996,"1.13.88.511",551,16,12,8,1,0,0.00252655134745814
232720.805404,8183630.716514,"1.13.88.512",551,14,12,8,1,0,0.00254940111637957
232722.917173,8183640.033125,"1.13.88.513",551,9,12,8,0,0,0.119941405737951
232723.490175,8183645.489419,"1.13.88.514",551,26,11,8,1,0,0.00254347710221475
232724.772639,8183655.747139,"1.13.88.515",551,9,12,8,0,0,0.151152017345898
232725.910134,8183663.654078,"1.13.88.516",551,9,12,8,0,0,0.163336159954384
232717.359443,8183678.093894,"1.13.88.517",551,26,11,8,1,0,0.00261414212832363
232715.532118,8183691.279151,"1.13.88.518",551,28,11,8,1,0,0.00263699189724506
232716.808876,8183702.537695,"1.13.88.519",551,14,12,8,1,0,0.00266957397515155
232306.905881,8183508.536292,"1.13.88.52",527,9,12,8,0,0,0.0733055495468459
232726.363806,8183702.15314,"1.13.88.520",551,9,12,8,0,0,0.18470342482444
232738.130158,8183701.182871,"1.13.88.521",551,27,11,8,1,0,0.00278043766880739
232746.797245,8183702.406126,"1.13.88.522",551,9,12,8,0,0,0.188304649240742
232751.697861,8183703.759584,"1.13.88.523",551,9,12,8,0,0,0.202289404057379
232759.067632,8183701.085295,"1.13.88.524",551,14,12,8,1,0,0.00273558441870236
232762.939308,8183689.052598,"1.13.88.525",551,27,11,8,1,0,0.00271019578656743
232763.710902,8183680.1868,"1.13.88.526",551,27,11,8,1,0,0.00269030802472841
232763.080419,8183673.304003,"1.13.88.527",551,27,11,8,1,0,0.00267803685252986
232762.976921,8183660.644844,"1.13.88.528",551,9,12,8,0,0,0.217054424164216
232761.700337,8183646.945011,"1.13.88.529",551,9,12,8,0,0,0.297481769461617
232310.412527,8183519.865161,"1.13.88.53",527,14,12,8,1,0,0.00238056671268231
232761.190318,8183635.827504,"1.13.88.530",551,9,12,8,0,0,0.329532666766701
232763.655418,8183619.295691,"1.13.88.531",551,27,11,8,1,0,0.00377990348718564
232761.454759,8183611.979793,"1.13.88.532",551,28,11,8,1,1,0.00705
232765.283347,8183587.903316,"1.13.88.533",551,9,12,8,0,0,0.414641603805294
232758.737964,8183585.2672,"1.13.88.534",551,27,11,8,1,1,0.00705
232749.357043,8183586.681385,"1.13.88.535",551,27,11,8,1,0,0.00310245015305204
232741.453786,8183588.080177,"1.13.88.536",551,12,12,8,1,0,0.00277747566172499
232736.729744,8183590.41287,"1.13.88.537",551,27,11,8,1,0,0.00266745825580697
232729.636605,8183591.021323,"1.13.88.538",551,27,11,8,1,0,0.0026408001920653
232736.789839,8183554.146048,"1.13.88.539",552,28,11,8,1,0,0.00263149102694916
232310.38932,8183529.337283,"1.13.88.54",527,9,12,8,0,0,0.0652027946101675
232764.70383,8183532.179695,"1.13.88.540",552,27,11,8,1,0,0.00247365836384371
232768.814847,8183524.78578,"1.13.88.541",552,2,12,8,1,0,0.00241272564671988
232770.95647,8183514.51299,"1.13.88.542",552,1,12,8,1,0,0.00239749246743893
232769.679265,8183502.388669,"1.13.88.543",552,1,12,8,1,0,0.00238395186363364
232770.048444,8183493.135905,"1.13.88.544",552,28,11,8,0,0,0.0702445087929896
232770.06135,8183483.381925,"1.13.88.545",552,28,11,8,1,0,0.00238395186363364
232770.770529,8183475.332245,"1.13.88.546",552,9,12,8,0,0,0.071144814897065
232771.763491,8183469.027823,"1.13.88.547",552,1,12,8,1,0,0.00238522129524038
232772.466845,8183461.937311,"1.13.88.548",552,1,12,8,1,0,0.00239326102874977
232760.885188,8183464.528609,"1.13.88.549",552,28,11,8,1,0,0.002372103835304
232308.722896,8183540.77197,"1.13.88.55",527,9,12,8,0,0,0.0861499166316548
232751.048791,8183466.021822,"1.13.88.550",552,28,11,8,1,0,0.00239453046035652
232739.172754,8183465.413204,"1.13.88.551",552,28,11,8,1,0,0.00238056671268231
232731.431522,8183464.38075,"1.13.88.552",552,28,11,8,1,0,0.00242499681891843
232728.58182,8183484.375729,"1.13.88.553",552,28,11,8,1,0,0.00238183614428906
232728.833993,8183494.927991,"1.13.88.554",552,9,12,8,0,0,0.070304529199928
232727.194799,8183504.527165,"1.13.88.555",552,27,11,8,1,0,0.0023556012244163
232728.718019,8183513.749758,"1.13.88.556",552,9,12,8,0,0,0.0608813253106056
232726.964515,8183525.975718,"1.13.88.557",552,28,11,8,1,0,0.0023856444391093
232726.704976,8183538.164781,"1.13.88.558",552,28,11,8,1,0,0.00244192257367505
232735.226368,8183436.67483,"1.13.88.559",553,3,12,8,1,0,0.00258748406458196
232301.626727,8183554.260577,"1.13.88.56",527,9,12,8,0,0,0.144969915431247
232768.17426,8183440.568485,"1.13.88.560",553,1,12,8,1,0,0.00246392605485865
232773.006196,8183430.223028,"1.13.88.561",553,1,12,8,1,0,0.00239960818678351
232774.888007,8183419.388245,"1.13.88.562",553,1,12,8,1,0,0.00238860644619171
232776.081636,8183406.855663,"1.13.88.563",553,2,12,8,1,0,0.00234375319608667
232777.942877,8183398.799684,"1.13.88.564",553,9,12,8,0,0,0.0529586315947422
232777.521664,8183390.953766,"1.13.88.565",553,2,12,8,1,0,0.00231751827621391
232776.576196,8183380.336496,"1.13.88.566",553,3,12,8,1,0,0.00236321781405678
